	Y	Z	X1	X2	X3	X4	X5	e
1683	2.995252135	0	0.973592674	1	6	0.783187751	0.094582537	0.017570986
1684	8.624454672	1	1.917697326	0	4	0.740459214	1.464150231	1
1685	0.390090003	0	0.355584742	1	2	0.60143625	0.134446825	0.749759935
1686	6.867145522	1	0.584501762	1	2	0.657541258	1.291300651	0.994027639
1687	7.633633959	0	-4.226681369	1	3	0.944103409	0.73122886	1.37E-43
1688	1.259822325	0	-1.076095822	1	4	0.384002625	1.383023754	2.08E-13
1689	9.514437502	1	2.02805117	0	4	0.946600062	1.262815897	1
1690	5.017615749	0	0.202539283	0	5	0.841944619	0.592806391	4.15E-08
1691	4.386377828	0	-2.437414743	1	2	0.856542646	1.610760135	1.29E-25
1692	5.033419883	0	-1.916753586	1	7	0.897212971	1.680562138	5.17E-31
1693	5.30503282	0	-1.111594969	0	5	0.615347084	0.912755553	4.61E-17
1694	1.01203717	1	4.243751823	1	4	0.479976167	0.377290255	1
1695	0.319642651	0	-0.359179975	1	4	0.573246818	1.244857813	7.96E-09
1696	1.899729153	0	-1.289470816	1	6	0.40894896	1.004895488	2.96E-17
1697	4.563297548	0	-4.185167544	1	4	0.439775618	1.774979785	6.73E-41
1698	9.259340197	0	-3.803741675	0	3	0.880538498	0.691431706	1.68E-39
1699	2.863636271	1	2.444500553	1	4	0.6128859	0.363941403	1
1700	6.117546542	0	-1.702440883	0	3	0.615894582	0.552096233	1.59E-19
1701	7.92957106	1	3.242405766	0	7	0.889551228	1.127054767	1
1702	7.143079437	0	-0.658205604	0	5	0.766642044	1.7066849	9.10E-15
1703	6.047205399	0	-4.652819055	1	8	0.683670132	0.988439495	5.12E-53
1704	6.941484508	1	4.385995999	0	5	0.903162913	1.205618482	1
1705	3.029023699	0	-2.164959953	1	4	0.655997829	1.32436548	3.14E-25
1706	2.766869295	0	-1.012721935	1	8	0.61767629	1.030931253	2.97E-20
1707	7.671137976	0	0.191837914	0	5	0.863752988	1.451548277	1.94E-08
1708	0.989435908	0	-0.240330516	1	5	0.566720056	0.173789994	5.75E-09
1709	7.039339157	0	-3.037335259	0	4	0.677232328	0.888482845	5.44E-33
1710	3.700693876	0	-3.021170126	1	3	0.639438489	0.890160095	3.92E-31
1711	6.743693839	1	2.791209856	0	6	0.589328961	1.260847556	1
1712	5.513475825	0	-1.416843888	0	3	0.511373553	0.677303357	2.30E-16
1713	8.878068533	1	1.655876706	0	6	0.549106084	1.550993568	0.999999941
1714	5.83644919	1	3.415511674	0	4	0.708443756	0.592754642	1
1715	6.104675406	0	-1.558333114	0	11	0.777523349	1.28046974	7.81E-33
1716	6.043872652	0	-1.413798137	0	3	0.558713849	1.278915153	1.20E-16
1717	4.567941317	0	-3.985805021	1	3	0.481326297	1.064528368	1.75E-38
1718	7.681542759	1	3.799753066	0	3	0.927371962	0.839347801	1
1719	7.567547162	0	-1.512413872	0	1	0.868859212	1.047698386	9.48E-16
1720	6.628987243	0	-0.755911559	0	4	0.639121773	1.750335627	7.64E-13
1721	5.082268591	0	-2.727909603	1	3	0.721395722	1.275284889	4.04E-29
1722	8.9860346	1	1.483916319	0	1	0.842367865	1.237733959	1
1723	6.567155173	1	3.221951992	0	4	0.822770714	1.067188444	1
1724	2.370130702	0	0.454774894	1	8	0.800220191	2.165524323	1.12E-10
1725	-0.001819419	0	-0.801031348	1	7	0.451649911	0.715737686	1.50E-14
1726	9.151892885	0	-3.339160799	0	2	0.746165924	1.458107286	5.70E-33
1727	2.368821543	1	2.981402195	1	6	0.635612682	0.629330757	1
1728	3.28577612	1	1.382974866	1	5	0.360641445	0.690241717	0.999999992
1729	4.094994253	0	-0.081954953	0	5	0.448548766	0.849919175	2.62E-06
1730	2.058556242	1	2.408689705	1	3	0.414242021	0.281986776	1
1731	0.862493133	1	2.597029927	1	4	0.37499006	0.543613861	1
1732	4.522236412	0	-0.924434042	0	5	0.498720811	1.368837066	3.59E-14
1733	1.423676157	0	-2.451547496	1	7	0.462575257	0.869433673	4.73E-29
1734	6.270987736	1	1.926533508	0	4	0.58765733	0.570860609	1
1735	9.137792346	1	1.386422456	0	3	0.818886857	0.413416099	0.999999804
1736	3.427729021	0	-1.002786332	1	4	0.684243194	1.08665007	2.22E-15
1737	1.005166311	1	6.307942834	0	4	0.271416305	0.777980577	1
1738	7.273621256	0	-5.09821379	0	5	0.402467633	1.009574003	2.23E-49
1739	-0.414298138	0	-0.01627617	1	9	0.479533747	0.632292512	3.07E-10
1740	4.794642409	1	2.277561282	1	4	0.639490903	1.125240365	1
1741	3.472588418	1	2.964692936	1	4	0.692217965	0.016800436	1
1742	5.297602245	1	1.951690018	1	4	0.660909096	1.844653897	1
1743	4.119493075	0	0.296700587	0	3	0.424394566	1.207137113	0.393671106
1744	1.302663227	1	1.577817515	1	5	0.407798007	-0.022701081	0.999999999
1745	7.596707615	1	1.115162439	1	4	0.818425588	1.460407297	0.997361064
1746	1.609473478	0	-0.054788786	1	2	0.632886017	1.037119118	0.000596023
1747	0.978447829	0	-1.754149918	1	5	0.536227319	0.38109218	8.74E-22
1748	2.806349834	1	2.432486941	1	3	0.534889997	1.047967687	1
1749	2.176169708	0	-0.702499625	1	3	0.538494597	1.416555244	2.46E-10
1750	2.949830879	0	-0.588786235	0	3	0.417412261	0.818596233	1.47E-08
1751	3.782624197	0	0.506275619	1	3	0.943728831	1.476510372	0.017456714
1752	2.254579119	0	0.022995972	1	6	0.666435637	1.188038419	3.29E-09
1753	6.840239162	0	-3.951567924	1	3	0.788699033	1.19741559	3.46E-40
1754	1.840801902	0	-0.852653448	1	5	0.695706255	0.191738479	1.10E-15
1755	4.198397897	0	1.22460512	0	9	0.930478568	0.956185194	2.83E-08
1756	4.654951725	1	2.461628218	1	5	0.967962974	1.054326775	1
1757	3.810747283	0	-2.541615616	1	4	0.945601867	0.08238332	5.13E-31
1758	-0.067968711	0	-1.301111327	1	4	0.226892343	0.637917184	5.34E-14
1759	7.734475714	0	-4.886332474	0	8	0.772217216	0.174526719	1.39E-56
1760	4.00203226	1	1.993097189	1	5	0.584463605	1.367113897	1
1761	3.363379325	0	0.010227057	1	9	0.786402128	1.195654929	5.25E-16
1762	5.23296102	1	1.582049528	1	6	0.772505307	1.620057884	0.999789504
1763	2.255626307	0	-1.126383074	0	6	0.229313963	0.390747765	1.69E-13
1764	2.865070184	0	0.427652405	1	6	0.805257948	1.717607318	1.67E-07
1765	8.745854156	1	1.954165328	0	5	0.749389005	1.63275995	0.999999999
1766	3.327885704	0	-0.468322205	1	2	0.715518373	1.659817529	6.68E-08
1767	1.726720388	1	1.697321108	1	5	0.308279894	0.513881588	1
1768	6.573170733	1	1.307941781	0	4	0.597690711	1.207639395	0.999999323
1769	7.306522222	0	-3.181140053	1	5	0.948887838	1.476757754	1.17E-38
1770	8.307334349	1	0.618846266	0	4	0.64343622	0.873312086	0.37946984
1771	5.501029189	0	-4.97196438	1	6	0.831686317	0.065575895	9.51E-55
1772	2.607668224	0	-0.556878215	1	5	0.736048776	0.994420958	1.48E-13
1773	1.129473595	0	-1.104867519	1	5	0.641085718	0.485876647	2.77E-17
1774	6.094088142	1	1.752084146	0	5	0.594167062	0.478709582	0.999999998
1775	4.40560942	0	0.586967389	0	6	0.593732837	0.730719795	0.002299785
1776	5.394080406	0	-1.194444094	1	10	0.804606737	1.982888741	1.42E-28
1777	5.492248704	0	-0.314407207	0	3	0.491642011	1.463837849	1.17E-06
1778	3.595351683	0	0.368370121	1	3	0.787145076	1.484551044	0.011661024
1779	7.06623724	0	-2.026064029	0	2	0.665012214	2.106044405	3.26E-21
1780	3.986150792	0	-1.359686809	0	1	0.226286606	1.567968475	4.99E-13
1781	6.575228096	0	-2.485387229	0	5	0.692135073	0.480630074	7.90E-30
1782	4.106360711	0	-3.070037473	1	5	0.312542264	1.516502681	8.72E-31
1783	2.926960574	0	-1.049080026	1	7	0.704836452	1.152331816	1.49E-20
1784	-1.135841685	0	-0.037054771	1	4	0.344637362	-0.040945837	0.000483564
1785	6.278203218	0	-3.136294342	0	6	0.594607971	1.291843721	1.03E-35
1786	4.595443747	0	0.935703348	0	5	0.809012869	1.174142959	0.180752912
1787	6.409306276	0	-1.335657728	0	4	0.547078359	1.76678829	4.43E-17
1788	5.115707435	1	0.622164719	1	4	0.542428951	1.383517018	0.831278489
1789	5.073801926	1	0.285102008	1	1	0.79610304	0.744786328	0.848325157
1790	3.620871083	0	-0.748069441	1	7	0.687840327	1.385330614	1.11E-17
1791	6.687712521	0	-3.889852752	0	2	0.78356885	0.358395345	6.46E-38
1792	6.674579151	0	-3.195362628	1	5	0.818627344	1.194132238	2.28E-37
1793	8.361905274	0	-5.081315722	0	2	0.613385568	0.821214	1.59E-47
1794	2.823041745	1	2.724094499	1	5	0.638239455	0.685423019	1
1795	3.111133618	0	-0.721332007	1	7	0.771655149	1.687999465	1.01E-18
1796	3.390839055	1	3.872794622	1	4	0.714603223	0.691207732	1
1797	3.194588047	0	-2.911767595	1	6	0.471149938	1.194764418	3.72E-32
1798	4.238037809	1	2.963811417	1	3	0.59698856	1.811305487	1
1799	3.106634185	1	2.152239272	0	4	0.186542681	1.18119298	1
1800	7.05082304	0	-1.514976803	0	6	0.784430122	1.492221209	4.18E-24
1801	2.861055631	1	1.428171089	1	3	0.327643247	2.019471953	1
1802	5.746923977	0	1.162769258	0	6	0.833573245	0.439491607	0.147818777
1803	5.501647717	0	-0.293447805	0	4	0.602391407	1.018677407	1.66E-08
1804	7.194602443	1	3.013963555	0	2	0.633249312	1.66626021	1
1805	3.218295047	0	-0.559065286	1	5	0.878303094	1.294370101	4.05E-15
1806	4.226928314	1	4.055477467	1	4	0.849958527	0.384612853	1
1807	5.81140718	0	-2.391480392	0	3	0.64064149	0.903442569	1.13E-25
1808	4.032676586	1	2.624635783	1	2	0.658905903	1.477305489	1
1809	4.162920703	0	-1.048015026	1	7	0.881219978	1.60443522	3.18E-23
1810	3.734138335	0	0.708499018	1	6	0.843828243	1.230699609	1.44E-05
1811	2.343988572	0	-0.143348975	1	3	0.645852226	1.935054839	3.53E-06
1812	2.136487681	0	-0.266288613	1	6	0.492366441	0.374423193	1.87E-09
1813	2.056193672	0	-0.176154769	1	4	0.499866941	1.130690192	1.34E-06
1814	4.692907389	1	1.835577863	0	6	0.336972933	0.675621719	1
1815	4.004974345	0	0.062878529	1	7	0.907975287	0.076521049	5.55E-14
1816	7.925720893	1	2.717861164	0	3	0.922297453	0.412333801	1
1817	0.44669327	0	0.22698969	1	4	0.609315016	0.794241012	0.000477482
1818	4.588435221	0	0.348613093	0	5	0.558371246	1.095292091	0.000922943
1819	0.575673419	0	-0.106960809	1	2	0.424998363	1.568607153	0.001676783
1820	3.522239446	0	-0.849516068	1	6	0.721262082	0.444921877	1.67E-17
1821	1.29895118	0	0.415823104	1	5	0.647253697	0.485499369	0.000383848
1822	2.358679435	1	1.985845836	1	4	0.353609199	1.074640095	1
1823	4.828925956	1	1.627715777	1	4	0.627303666	0.854852567	0.999999998
1824	5.704734358	1	1.992011168	0	4	0.319752164	1.543757137	1
1825	2.149409263	1	3.465488542	1	4	0.593770221	1.508079198	1
1826	5.276409085	0	0.714084069	0	6	0.794842379	1.440637603	7.02E-05
1827	6.237705279	0	0.311452669	0	3	0.810857421	1.261308879	0.002641383
1828	3.632872288	1	3.105577313	0	5	0.306433743	0.410660204	1
1829	4.987080144	0	-0.128139236	0	5	0.543769534	1.034868724	9.62E-08
1830	6.923995905	0	-2.016437516	0	6	0.617881317	1.031728193	2.72E-26
1831	4.016507818	0	-1.785791047	1	1	0.653855807	1.458705228	1.17E-17
1832	3.771938774	0	-1.309029242	1	4	0.812577295	0.405227205	3.73E-19
1833	3.943333215	0	-2.867565657	1	2	0.744600064	1.223256798	7.23E-29
1834	4.159504287	1	2.836368706	1	2	0.620669513	0.936701571	1
1835	6.776416875	0	-1.187771331	0	7	0.794626296	1.470076954	4.02E-23
1836	6.320453937	1	2.237943596	0	5	0.619224067	1.801479262	1
1837	-0.046943457	1	4.768163127	1	6	0.331689885	0.677621008	1
1838	4.186737932	0	-0.806572988	1	2	0.918743197	1.913874873	1.01E-11
1839	1.502559146	0	0.740217117	1	5	0.796497115	0.589215779	0.006011296
1840	3.349685352	0	-1.150586027	1	2	0.736561874	1.012573257	6.42E-14
1841	1.608526153	1	5.838457614	1	5	0.592667173	1.614329171	1
1842	3.761464602	0	-2.157829579	1	2	0.75188734	1.574228506	9.82E-23
1843	7.401286789	1	2.356982659	0	4	0.428948611	2.486834556	1
1844	3.453192773	1	1.739205546	1	6	0.404117011	1.247579706	1
1845	6.009192571	1	1.86233262	1	7	0.76977906	0.78560277	0.999966515
1846	1.951281383	1	2.049362455	1	5	0.590680926	0.172771462	1
1847	7.970167076	1	1.225950112	0	5	0.570540768	1.008793858	0.999964837
1848	7.167334969	1	1.216380163	1	5	0.82209257	0.83534798	0.977583557
1849	7.002356131	0	-1.78578342	0	4	0.732668651	1.126812649	1.33E-22
1850	4.525712433	1	0.904071213	1	3	0.436403696	1.596108086	0.999990222
1851	3.072969401	0	-0.749424614	0	7	0.3389334	0.619408613	2.18E-12
1852	-0.173505211	1	5.68037029	1	7	0.397122777	1.249861163	1
1853	5.43623669	1	1.464786906	1	7	0.825533965	0.810134092	0.599179941
1854	7.048016263	1	1.681037856	1	3	0.940097306	1.281290816	0.999999997
1855	7.295361815	0	-4.439304235	0	5	0.544638397	1.164013852	3.37E-45
1856	4.256831396	0	-2.654927564	1	5	0.752842887	1.204518347	5.83E-32
1857	2.77865389	0	-1.953321396	1	6	0.762932737	0.632679819	1.24E-27
1858	2.466398537	0	-1.174151744	1	7	0.599849085	0.560972917	4.83E-20
1859	2.281110236	0	-1.136025631	1	5	0.603804371	1.079791412	3.77E-17
1860	5.839251218	1	1.287281913	1	4	0.916981804	1.262917965	0.999392774
1861	4.739116122	0	-0.474614215	1	5	0.933628245	0.802674761	5.51E-15
1862	2.569261667	0	-0.597156051	1	5	0.581831165	1.511289041	3.13E-12
1863	4.713243004	1	2.379125118	0	4	0.320893061	0.52530915	1
1864	6.129948228	0	-4.217882408	1	3	0.784659111	0.750202429	1.79E-42
1865	5.652222378	0	-0.146564008	0	5	0.911725371	0.88659937	6.73E-12
1866	4.659562076	1	1.726805739	0	6	0.448380802	0.154444082	0.999999999
1867	8.560935749	1	2.149414923	0	4	0.744653216	1.488913459	1
1868	6.08011959	0	-0.41170526	0	6	0.761084626	0.522996843	3.22E-14
1869	4.538160274	0	-0.867227665	1	4	0.898967865	0.648755838	4.56E-16
1870	6.161120507	0	-0.364447569	0	6	0.650023513	0.868882575	2.32E-12
1871	2.7071228	0	-0.862157346	1	4	0.798647325	0.450548742	3.75E-15
1872	1.040807265	0	-0.849219221	1	5	0.580309195	0.870034236	2.10E-14
1873	7.433356276	0	-2.707639353	0	9	0.762367018	1.392539722	3.82E-39
1874	1.852588777	0	-0.393189898	1	5	0.631278799	0.419457927	5.38E-11
1875	2.929114176	0	0.468232274	0	5	0.462389351	0.501470659	0.100192428
1876	3.306214558	0	-1.114412588	1	3	0.649688376	0.617543821	1.22E-14
1877	5.099243125	0	-2.22665055	1	4	0.80628578	0.684905344	4.53E-27
1878	3.173135305	0	-3.261270852	1	4	0.757220765	0.686116565	1.25E-35
1879	6.509978696	0	-0.775647763	0	7	0.927853087	0.744125662	1.44E-21
1880	2.096921235	1	3.445264033	1	3	0.543829332	1.348262069	1
1881	2.674870097	0	-1.1170006	1	5	0.733987077	0.313772212	2.13E-18
1882	4.797997971	0	-1.273321692	0	9	0.574309746	1.581189883	5.20E-23
1883	3.588356548	1	5.562774268	1	5	0.722790019	1.753749783	1
1884	5.684720752	0	-3.914511753	1	3	0.714563696	1.081792518	2.21E-39
1885	5.613676533	0	0.285055793	0	4	0.75134443	1.088337558	8.91E-05
1886	9.9025452	1	1.328997598	0	5	0.935473785	1.141161799	0.960574068
1887	0.609867523	0	-0.957254985	1	5	0.618698414	0.802368458	9.29E-16
1888	4.934563989	1	2.367379166	1	5	0.787340011	1.130955395	1
1889	7.632639846	1	1.610874583	0	9	0.641424514	0.321997628	0.966215623
1890	0.322122733	0	0.106635516	1	7	0.558408894	1.327294888	2.74E-08
1891	4.859684756	0	-2.33469283	1	5	0.80330451	1.019003194	9.98E-30
1892	1.093550771	0	0.646700312	1	6	0.662455462	1.752974778	0.000967664
1893	1.571925435	0	-0.641566045	1	2	0.67574789	0.265570314	3.11E-09
1894	7.927406191	0	-1.771900528	0	5	0.832649108	1.193228275	3.71E-25
1895	1.614785787	0	0.302556344	1	9	0.80029983	0.986217081	9.72E-14
1896	10.01530101	1	1.158726944	0	5	0.870371611	1.259110096	0.804592467
1897	2.18413183	0	-0.158333652	1	9	0.749980368	0.870838773	9.28E-17
1898	5.632288332	1	1.697535271	0	3	0.595387647	-0.085667504	1
1899	10.51814239	0	-5.022066974	0	4	0.617838408	1.927133299	1.03E-49
1900	2.317838341	1	1.476954229	1	5	0.323876825	1.847064306	1
1901	7.554677328	0	-1.141988571	0	3	0.920685799	0.44340433	1.21E-16
1902	1.54185289	0	0.573078033	1	5	0.646914557	0.765566903	0.008912895
1903	4.273195331	1	2.295239712	1	5	0.675070771	0.664886965	1
1904	4.121218903	0	0.279117404	0	7	0.699154028	0.816885793	6.27E-09
1905	2.080318538	0	0.177853218	1	4	0.589066653	1.403737924	0.000267996
1906	5.776733698	0	-5.260318634	1	3	0.749384701	1.049735973	2.68E-51
1907	3.131594172	0	-2.434441664	1	5	0.745244492	-0.06529	5.80E-30
1908	6.011864306	1	1.498305158	1	6	0.679263169	1.335529688	0.999931473
1909	9.255945147	0	-2.831865848	0	5	0.876460674	1.52917822	7.70E-35
1910	0.579190018	0	-0.224765324	1	6	0.298245979	1.427893665	1.45E-06
1911	5.46329825	0	0.608064012	0	7	0.830398709	1.197842614	4.56E-08
1912	3.810784731	0	-0.70802561	1	5	0.893399069	1.268327335	1.41E-16
1913	3.8121835	0	-1.702484979	1	5	0.785910475	1.130871408	4.78E-24
1914	4.408836562	0	-2.92234615	1	6	0.628163583	1.365476288	2.71E-34
1915	5.844081251	0	0.528503692	0	4	0.687610988	1.344850558	0.03984316
1916	4.685361256	0	-3.814715888	1	3	0.655396623	0.473984217	3.95E-38
1917	3.155141238	0	-1.850462532	1	6	0.541234331	0.682467096	7.51E-24
1918	2.951575531	0	-0.223142586	1	4	0.833872998	0.659846413	6.59E-10
1919	5.080770448	0	-1.930468851	1	6	0.880407712	1.485014364	5.77E-29
1920	3.554406395	0	-0.325797848	1	5	0.94550888	0.068193157	8.02E-14
1921	8.379038192	1	1.72036811	0	5	0.724463307	0.69084177	0.999999916
1922	2.985420516	0	0.03619755	1	4	0.648571813	1.756506539	4.80E-06
1923	3.204065612	0	0.274524912	1	10	0.847474759	1.690374608	9.59E-17
1924	6.46711259	1	3.197772142	0	2	0.591555036	0.773082517	1
1925	3.177538963	0	-0.222601697	1	3	0.81561084	1.04036892	5.67E-08
1926	3.6268658	0	0.570911747	0	4	0.65045285	0.429753281	0.169268271
1927	5.124701161	0	-3.967819792	1	3	0.586714458	1.641042897	5.17E-39
1928	1.531536494	0	0.061480436	0	5	0.243162832	0.952445376	0.007771717
1929	6.584071564	0	-1.520009773	0	2	0.610472075	1.776069768	1.40E-16
1930	5.410832281	0	-2.448026435	0	2	0.499280829	0.933919424	3.70E-24
1931	5.523059741	1	2.004733305	1	3	0.866200173	0.803650134	1
1932	4.691741765	0	-0.043082846	0	5	0.862901473	0.997390907	1.81E-10
1933	7.41499551	1	1.890642679	0	3	0.542965813	1.686526103	1
1934	3.162340069	0	-1.816982432	1	5	0.592096178	0.452653072	6.16E-23
1935	6.591086532	0	-4.804404454	1	4	0.589207152	1.363589295	1.42E-47
1936	5.05946114	0	0.325876095	0	7	0.694949927	0.798863529	1.85E-08
1937	1.838298414	1	1.886417861	1	5	0.284360879	-0.133133798	1
1938	1.326864926	1	5.08920972	1	2	0.640235923	0.411838642	1
1939	5.067201062	1	1.774381867	1	4	0.793933944	0.967280311	0.999999997
1940	4.326236708	1	2.120873533	0	3	0.340628067	0.73178223	1
1941	4.344970035	0	-1.231495778	1	6	0.856779101	1.066698907	1.38E-22
1942	2.833066509	1	0.705709763	1	6	0.430910105	0.555613213	0.76618476
1943	6.5967229	0	-0.950656257	0	2	0.85352353	0.740605059	1.09E-12
1944	7.865954913	1	0.84411274	0	2	0.522053575	0.932683279	0.999991383
1945	5.075599043	0	-2.367118308	1	1	0.807368865	0.65660778	4.86E-23
1946	3.402719676	0	-0.767499167	1	5	0.91692875	0.988629232	2.39E-17
1947	6.497484395	0	-2.919331611	0	3	0.613726827	0.752738144	4.42E-30
1948	2.253164855	0	0.091546449	1	6	0.520624817	1.384530286	1.03E-06
1949	4.636211077	1	0.904912228	1	5	0.63238872	0.691074888	0.907922345
1950	1.463393676	0	0.115131741	1	3	0.935635106	0.123822927	8.03E-06
1951	1.734911959	0	-1.277387706	1	5	0.57063698	0.923925932	5.12E-18
1952	0.808957925	0	-0.477362637	1	3	0.38495018	0.561071719	2.22E-07
1953	4.331108894	0	-3.285805243	1	5	0.764217592	0.926110539	1.45E-37
1954	6.003151457	0	-0.445149142	0	6	0.763772628	0.810516964	1.52E-14
1955	6.273220331	0	-3.551136901	1	6	0.905679598	0.848249352	2.27E-43
1956	6.723345465	0	-0.030931806	0	4	0.869711522	1.957109133	1.50E-08
1957	3.957125234	1	3.502093749	0	6	0.480329855	1.10660273	1
1958	7.810060965	1	1.408413011	0	7	0.743871325	0.867118908	0.894047104
1959	3.694527072	1	2.962038648	1	3	0.491486466	1.545384601	1
1960	6.878292441	1	2.705775824	0	5	0.732574761	0.96413472	1
1961	5.059228811	0	-0.659915671	0	3	0.773876154	0.325627676	1.69E-11
1962	1.888199078	0	0.726997481	1	6	0.829236656	0.997673366	3.24E-05
1963	7.495872619	0	-3.655325466	0	2	0.709931385	0.797982474	1.47E-35
1964	4.994781593	1	1.787555488	1	5	0.709570218	1.286152493	0.999999985
1965	6.209632655	0	-1.438249869	0	5	0.634133951	0.532118716	4.19E-20
1966	5.504394839	1	1.88101904	1	4	0.88539493	0.647775483	0.999999998
1967	3.854608664	0	-3.742315182	1	6	0.672030797	0.622157843	5.48E-42
1968	2.520514054	1	2.294005434	1	6	0.515264275	1.133550591	1
1969	6.358242072	0	-1.00598219	0	6	0.669901509	1.160611098	3.42E-18
1970	0.627432624	1	2.851796737	1	3	0.247557587	0.549160852	1
1971	4.147337961	0	-0.038679911	0	5	0.498563841	1.308227016	1.78E-06
1972	6.025193461	0	-1.276147453	0	6	0.653833193	0.862003786	2.49E-20
1973	3.357648745	1	0.996542001	1	6	0.492330657	0.796621736	0.994296301
1974	5.756302081	0	-0.11649347	0	6	0.788115612	0.793327477	5.25E-12
1975	3.953963167	0	-1.252433556	1	7	0.849985412	0.943153348	1.59E-24
1976	6.102731967	0	-1.789241522	0	4	0.787197534	0.378557777	4.18E-23
1977	2.571600333	1	4.82012043	1	6	0.647327331	1.024902318	1
1978	4.381249996	0	-1.899294501	0	2	0.4222724	0.767680521	4.67E-19
1979	2.428634298	1	1.118303001	1	3	0.421523218	0.549800782	0.999999892
1980	3.910711486	0	-0.422829379	1	6	0.73116225	1.772958241	6.33E-14
1981	3.449031429	0	-2.035709604	1	4	0.636824868	1.000832932	6.12E-24
1982	6.359757397	0	-2.780381978	0	3	0.550080826	1.088820956	1.85E-28
1983	7.486738677	0	-2.977258618	0	5	0.840920886	0.489496863	1.02E-35
1984	3.981908177	0	-2.812089267	1	6	0.767129803	1.2523456	3.80E-35
1985	1.888829871	0	-2.992470964	1	4	0.321350243	0.737295335	1.65E-29
1986	2.740129334	0	1.372291848	1	7	0.819043857	1.129832168	0.227813636
1987	7.417125085	0	-0.473523261	0	4	0.945490612	0.895615529	4.73E-13
1988	3.934890671	1	3.998284858	1	5	0.80883919	1.634838437	1
1989	7.922893051	1	1.266477366	0	3	0.678919128	0.702425999	0.999999736
1990	3.114992732	1	3.296395094	1	8	0.748052072	0.530554902	1
1991	7.364755201	1	1.005437287	0	4	0.808310058	0.120195448	0.980970362
1992	10.1217128	1	1.690934825	0	6	0.814633527	1.969979198	0.999915586
1993	8.905003502	1	0.934494791	0	4	0.634314641	1.290378334	0.997536248
1994	4.899594584	0	-0.804110127	0	6	0.484989456	1.706798634	4.97E-14
1995	5.60496439	1	1.847053407	1	2	0.80236953	1.01044899	1
1996	3.486062553	0	-0.016111281	0	3	0.693734383	0.074408352	2.19E-05
1997	4.478853079	1	2.067568475	1	9	0.656403814	0.247503443	0.999992594
1998	4.906483789	0	-1.598253963	0	6	0.384029023	0.619489065	1.30E-19
1999	5.941512961	1	2.008466042	1	6	0.904787896	0.921845291	0.999997797
2000	1.826753982	0	-0.623946712	1	7	0.700325036	0.418267911	8.62E-17
2001	7.250623348	0	-1.772299171	0	4	0.73012062	1.738357353	1.84E-22
2002	9.5547275	0	-3.844509793	0	5	0.831903943	1.407208716	3.76E-43
2003	1.428216167	1	3.239401488	1	9	0.447531608	1.0967471	1
2004	5.503671315	1	1.038539809	1	4	0.607936322	1.284049349	0.999818136
2005	2.422182365	0	-0.111699864	1	7	0.783347683	1.603305416	1.33E-13
2006	9.984634327	1	1.39283522	0	5	0.869696669	1.515145135	0.997793828
2007	1.060423782	0	0.107031358	1	4	0.497811055	1.934740655	0.000403232
2008	7.097955742	0	-2.620566994	0	4	0.44681621	1.096104799	2.28E-27
2009	5.218193927	0	-4.246132116	1	5	0.8240386	0.573444874	1.48E-46
2010	0.866029233	0	-0.416157178	1	2	0.489639194	0.811829078	1.81E-06
2011	2.490668544	0	-0.625573159	0	5	0.282463071	0.702525482	3.16E-09
2012	5.860488891	0	-2.116471419	0	5	0.555783873	1.532096921	3.82E-25
2013	6.632198092	1	0.834447191	0	5	0.580680225	1.266253297	0.897701095
2014	7.493187978	0	-0.630903068	0	7	0.803248643	0.769353968	2.04E-18
2015	7.059202212	1	1.651098268	0	4	0.686073984	0.301267834	0.999999996
2016	1.985366358	1	2.582544075	1	6	0.553393721	0.666168144	1
2017	6.751101701	0	-1.250209956	0	2	0.81269156	0.625579927	4.09E-15
2018	3.10548483	0	-1.750293509	1	7	0.586676024	1.062231231	7.58E-25
2019	1.293820361	0	0.286713886	1	3	0.605986601	0.978071056	0.033714827
2020	5.672524704	1	2.850379267	1	4	0.921723282	0.960020837	1
2021	6.965320772	0	-3.469498852	0	3	0.537216598	0.601033327	2.32E-34
2022	5.747426681	0	-1.674809294	1	5	0.853985395	1.914146654	1.52E-24
2023	3.488623821	0	-1.431505231	1	5	0.559947163	2.373410371	3.07E-19
2024	4.603622349	0	0.749641916	0	5	0.873584873	0.988390883	0.00106174
2025	3.294297704	1	4.766655924	1	4	0.790365774	0.603583867	1
2026	0.907919822	0	-0.927825923	1	4	0.552373904	0.615773401	1.39E-13
2027	4.9844336	0	-0.853000804	1	4	0.737645354	1.721111997	1.53E-14
2028	4.728584996	0	-3.406190429	1	5	0.626288941	0.842985432	4.11E-37
2029	3.574275833	0	-2.082994712	1	3	0.673116523	1.149325817	3.33E-23
2030	9.114700604	1	1.537469924	0	7	0.772501113	1.159451833	0.976150639
2031	5.134692036	0	-1.490640755	0	7	0.637146892	0.892385845	2.33E-23
2032	8.02866287	0	-0.972942991	0	5	0.881985014	0.874365137	9.40E-19
2033	3.407964512	0	-0.70607889	1	6	0.687059092	1.602565066	8.23E-16
2034	6.580942661	0	-0.124601049	0	4	0.77305949	1.942834868	1.60E-08
2035	2.184276663	1	3.239230219	1	3	0.441577608	1.452950566	1
2036	4.365195305	1	2.492422813	0	3	0.160416427	1.40240505	1
2037	6.576845036	1	4.017179911	0	3	0.819824095	1.218964939	1
